"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"331","RT @KirkDBorne: The Neural Network Backpropagation #algorithm in one picture: https://t.co/OZ5kAxJq9C #abdsc #ML #BigData #DataScience #AI…",FALSE,0,NA,2017-08-05 03:40:03,FALSE,NA,"893677956643655680",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",11,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845922486810296320/QN215K3M_normal.jpg"
"332","RT @fanishshukla: RT gp_pulipaka: A Gentle Introduction To Neural Networks Series — Part 1. #BigData #DeepLearning #MachineLearning... http…",FALSE,0,NA,2017-08-05 03:40:03,FALSE,NA,"893677956211625984",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845922486810296320/QN215K3M_normal.jpg"
"333","RT @fidicaidic: HAPPY WEEKEND GUYS!
#Blockchain #bitcoin #cybersecurity #CyberAttack #BigData #TheDarkWeb #cybercrime #Analytics #datascien…",FALSE,0,NA,2017-08-05 03:39:56,FALSE,NA,"893677926687928320",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">cryptohawk</a>","kidoseagle0312",14,TRUE,FALSE,NA,NA,"philippines","en","http://pbs.twimg.com/profile_images/785263279153094656/v1Bhe6vJ_normal.jpg"
"334","The SMACK stack https://t.co/kSjcvawKRH #TensorFlow #DataScience #BigData #Mesos #Spark #Akka #Cassandra #Kafka https://t.co/JHa7TP0IQh",FALSE,0,NA,2017-08-05 03:39:42,FALSE,NA,"893677870631055360",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","Deep_In_Depth",2,FALSE,FALSE,NA,NA,"Digne-les-Bains, France","en","http://pbs.twimg.com/profile_images/861866967493431296/PIjaSD4g_normal.jpg"
"335","RT @KirkDBorne: The Neural Network Backpropagation #algorithm in one picture: https://t.co/OZ5kAxJq9C #abdsc #ML #BigData #DataScience #AI…",FALSE,0,NA,2017-08-05 03:39:39,FALSE,NA,"893677856802324480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishiokov",11,TRUE,FALSE,NA,NA,"Sendai, Japan","en","http://pbs.twimg.com/profile_images/885280958336843778/dZ-6eJx0_normal.jpg"
"336","RT @PRATEEKMIS: #Globaltrade is an area where #Blockchain can play a transformative role"" https://t.co/DUFUcR6Mr2 #IoT #AI #Bigdata #Securi…",FALSE,0,NA,2017-08-05 03:39:34,FALSE,NA,"893677835562385409",NA,"<a href=""https://timelab.io"" rel=""nofollow"">BotIoTimelab</a>","IoTimelab",1,TRUE,FALSE,NA,NA,"Aix-en-Provence, France","fr","http://pbs.twimg.com/profile_images/869175261086060544/bjtJqwiM_normal.jpg"
"337","RT @KirkDBorne: Introduction to Principal Component Analysis: https://t.co/lsb5vS70qV #abdsc #BigData #DataScience #MachineLearning #Statis…",FALSE,0,NA,2017-08-05 03:39:24,FALSE,NA,"893677794604929025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishiokov",8,TRUE,FALSE,NA,NA,"Sendai, Japan","en","http://pbs.twimg.com/profile_images/885280958336843778/dZ-6eJx0_normal.jpg"
"338","RT @KirkDBorne: Introduction to Principal Component Analysis: https://t.co/lsb5vS70qV #abdsc #BigData #DataScience #MachineLearning #Statis…",FALSE,0,NA,2017-08-05 03:39:21,FALSE,NA,"893677782257082368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robert_thas",8,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/463705400756285440/6CvHk6eO_normal.png"
"339","RT @ipfconline1: Rise of the #Chatbots [Infographic]
#AI #DeepLearning #Startup #IoT #BigData #Analytics #DataScience #Fintech #Insurtech h…",FALSE,0,NA,2017-08-05 03:39:16,FALSE,NA,"893677762552057856",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tausiqurkhan",94,TRUE,FALSE,NA,NA,"Dhaka","en","http://pbs.twimg.com/profile_images/890568435825901573/pDmAsdVj_normal.jpg"
"340","RT @ErkanAYAN2013: #Future of #VR #AR &amp; #MR (#MixedReality) by @MikeQuindazzi
#BigData
#Cloud
#AI
#wearables
#DataScience
#machinelearning…",FALSE,0,NA,2017-08-05 03:39:11,FALSE,NA,"893677738426474496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tausiqurkhan",14,TRUE,FALSE,NA,NA,"Dhaka","en","http://pbs.twimg.com/profile_images/890568435825901573/pDmAsdVj_normal.jpg"
"341","RT @fanishshukla: RT gp_pulipaka: A Gentle Introduction To Neural Networks Series — Part 1. #BigData #DeepLearning #MachineLearning... http…",FALSE,0,NA,2017-08-05 03:39:06,FALSE,NA,"893677717543149568",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",4,TRUE,FALSE,NA,NA,"Santiago, Chile","en","http://pbs.twimg.com/profile_images/477167045772312577/3q1ssMVN_normal.jpeg"
"342","RT @KirkDBorne: The Neural Network Backpropagation #algorithm in one picture: https://t.co/OZ5kAxJq9C #abdsc #ML #BigData #DataScience #AI…",FALSE,0,NA,2017-08-05 03:39:05,FALSE,NA,"893677714284130304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robert_thas",11,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/463705400756285440/6CvHk6eO_normal.png"
"343","RT @ipfconline1: Industry 4.0 &amp; Manufacturing Processes
https://t.co/9mbIKj1AvA by @IoTRecruiting
#Industry40 #IIoT #IoT #AR #VR #BigData #…",FALSE,0,NA,2017-08-05 03:38:56,FALSE,NA,"893677676770205698",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tausiqurkhan",11,TRUE,FALSE,NA,NA,"Dhaka","en","http://pbs.twimg.com/profile_images/890568435825901573/pDmAsdVj_normal.jpg"
"344","RT @gp_pulipaka: A Gentle Introduction To Neural Networks Series<U+200A>—<U+200A>Part 1. #BigData #DeepLearning #MachineLearning #DataScience #AI
https:/…",FALSE,0,NA,2017-08-05 03:38:51,FALSE,NA,"893677656457134080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ManasTri",13,TRUE,FALSE,NA,NA,"Delhi, India","en","http://pbs.twimg.com/profile_images/759977368048037888/WBxAQSUO_normal.jpg"
"345","RT gp_pulipaka: A Gentle Introduction To Neural Networks Series — Part 1. #BigData #DeepLearning #MachineLearning... https://t.co/WnA5USstGk",FALSE,0,NA,2017-08-05 03:38:46,FALSE,NA,"893677634873413632",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","fanishshukla",4,FALSE,FALSE,NA,NA,"Düsseldorf, Germany","en","http://pbs.twimg.com/profile_images/769900123652489216/JkjQ7sY1_normal.jpg"
"346","RT gp_pulipaka: A Gentle Introduction To Neural Networks Series<U+200A>—<U+200A>Part 1. #BigData #DeepLearning #MachineLearning … https://t.co/NDjZDHb28v",FALSE,0,NA,2017-08-05 03:38:33,FALSE,NA,"893677582004211712",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","fanishshukla",0,FALSE,FALSE,NA,NA,"Düsseldorf, Germany","en","http://pbs.twimg.com/profile_images/769900123652489216/JkjQ7sY1_normal.jpg"
"347","RT @dj_shaily: YourCESolution: How Machine Learning, Big Data And AI Are Changing Healthcare Forever | #BigData #MachineLearning #RT …",FALSE,0,NA,2017-08-05 03:38:17,FALSE,NA,"893677513980989440",NA,"<a href=""http://www.calcaware.com"" rel=""nofollow"">Calcaware</a>","calcaware",4,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/841210424599109632/eO4g3fSs_normal.jpg"
"348","RT @Vecto_Mobile: Where's #Fintech #Innovation Happening? 
#Insurtech #IoT #BigData #Blockchain #ML #AI
#makeyourownlane #defstar5 #Machine…",FALSE,0,NA,2017-08-05 03:38:16,FALSE,NA,"893677507593089025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","donaldhelton32",39,TRUE,FALSE,NA,NA,"Michigan, USA","en","http://pbs.twimg.com/profile_images/861033546672111621/sMs9UIHn_normal.jpg"
"349","RT @ipfconline1: Where's #Fintech #Innovation Happening? 
#Insurtech #IoT #BigData #Blockchain #ML #AI
#makeyourownlane #defstar5 @Prashant…",FALSE,0,NA,2017-08-05 03:38:13,FALSE,NA,"893677494901100544",NA,"<a href=""http://www.calcaware.com"" rel=""nofollow"">Calcaware</a>","calcaware",55,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/841210424599109632/eO4g3fSs_normal.jpg"
"350","RT @debashis_dutta: RT @pradeeprao_ How you can become an #AI designer? 
#MachineLearning #DeepLearning #ArtificialIntelligence #BigData
ht…",FALSE,0,NA,2017-08-05 03:38:11,FALSE,NA,"893677487900819456",NA,"<a href=""http://www.calcaware.com"" rel=""nofollow"">Calcaware</a>","calcaware",6,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/841210424599109632/eO4g3fSs_normal.jpg"
"351","RT @gp_pulipaka: Design and Nanomanufacturing Speeds Up Fabrication. #BigData #MachineLearning #DataScience #AI #DesignThinking
https://t.c…",FALSE,0,NA,2017-08-05 03:38:09,FALSE,NA,"893677480984367104",NA,"<a href=""http://www.calcaware.com"" rel=""nofollow"">Calcaware</a>","calcaware",8,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/841210424599109632/eO4g3fSs_normal.jpg"
"352","The latest K1000 Daily: Music, News and Tech! https://t.co/tXVYMkeOTp #bigdata #machinelearning",FALSE,1,NA,2017-08-05 03:37:55,FALSE,NA,"893677419881791491",NA,"<a href=""http://paper.li"" rel=""nofollow"">Paper.li</a>","pepecamil",0,FALSE,FALSE,NA,NA,"iPhone: 20.575087,-100.405687","en","http://pbs.twimg.com/profile_images/740928429692882946/PO51hnPN_normal.jpg"
"353","Slight Street Sign Modifications Can Completely Fool Machine Learning Algorithms #machinelearning #bigdata #ai https://t.co/cPv5aGD5BP",FALSE,1,NA,2017-08-05 03:37:16,FALSE,NA,"893677257469898752",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","xtools_at",0,FALSE,FALSE,NA,NA,"Vienna, Austria","en","http://pbs.twimg.com/profile_images/642027067878600704/778HY_sY_normal.jpg"
"354","RT @dj_shaily: YourCESolution: How Machine Learning, Big Data And AI Are Changing Healthcare Forever | #BigData #MachineLearning #RT …",FALSE,0,NA,2017-08-05 03:37:02,FALSE,NA,"893677200360210433",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",4,TRUE,FALSE,NA,NA,"Santiago, Chile","en","http://pbs.twimg.com/profile_images/477167045772312577/3q1ssMVN_normal.jpeg"
"355","RT @ipfconline1: Where's #Fintech #Innovation Happening? 
#Insurtech #IoT #BigData #Blockchain #ML #AI
#makeyourownlane #defstar5 @Prashant…",FALSE,0,NA,2017-08-05 03:36:51,FALSE,NA,"893677153283428352",NA,"<a href=""https://twitter.com"" rel=""nofollow"">lilpookie0906</a>","lilpookie0906",55,TRUE,FALSE,NA,NA,"Baton Rouge, LA","en","http://pbs.twimg.com/profile_images/793226394062823424/UTyTSNOg_normal.jpg"
"356","RT @debashis_dutta: RT @pradeeprao_ How you can become an #AI designer? 
#MachineLearning #DeepLearning #ArtificialIntelligence #BigData
ht…",FALSE,0,NA,2017-08-05 03:36:50,FALSE,NA,"893677148585705472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnwarShaikpalur",6,TRUE,FALSE,NA,NA,"Hyderabad, Telangana","en","http://pbs.twimg.com/profile_images/891583408492625922/WaJGiCLM_normal.jpg"
"357","RT @gp_pulipaka: Design and Nanomanufacturing Speeds Up Fabrication. #BigData #MachineLearning #DataScience #AI #DesignThinking
https://t.c…",FALSE,0,NA,2017-08-05 03:36:43,FALSE,NA,"893677120442048512",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",8,TRUE,FALSE,NA,NA,"Santiago, Chile","en","http://pbs.twimg.com/profile_images/477167045772312577/3q1ssMVN_normal.jpeg"
"358","RT @KirkDBorne: Automated #MachineLearning for #DataScientists: one-click ""Data-in / Model-out"" https://t.co/6L5QsFLGY9 #abdsc #BigData #Da…",FALSE,0,NA,2017-08-05 03:36:25,FALSE,NA,"893677044642586625",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DaveRubal",9,TRUE,FALSE,NA,NA,"Washington, DC Metro Area","en","http://pbs.twimg.com/profile_images/2966358588/dae7fd1d0e7c82d9e7fff331dcaa00bb_normal.jpeg"
"359","RT @gp_pulipaka: Design and Nanomanufacturing Speeds Up Fabrication. #BigData #MachineLearning #DataScience #AI #DesignThinking
https://t.c…",FALSE,0,NA,2017-08-05 03:36:22,FALSE,NA,"893677029576515584",NA,"<a href=""https://fredzimny.wordpress.com"" rel=""nofollow"">Bot automatiseren fav's twitter</a>","fredzimny_blog",8,TRUE,FALSE,NA,NA,"Beegden, Maasgouw","nl","http://pbs.twimg.com/profile_images/858351339293855749/1ekyFC5X_normal.jpg"
"360","RT @KirkDBorne: Automated #MachineLearning for #DataScientists: one-click ""Data-in / Model-out"" https://t.co/6L5QsFLGY9 #abdsc #BigData #Da…",FALSE,0,NA,2017-08-05 03:36:14,FALSE,NA,"893676998161162240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ravusairam",9,TRUE,FALSE,NA,NA,"","en","http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png"
"361","Rise of the #Chatbots [Infographic]
#AI #DeepLearning #Startup #IoT #BigData #Analytics... by #DonaldNdoro https://t.co/7g0R14Deo6",FALSE,0,NA,2017-08-05 03:36:12,FALSE,NA,"893676988375937024",NA,"<a href=""http://convey.pro"" rel=""nofollow"">Convey: Make it post for you</a>","Pillai_Sunil",0,FALSE,FALSE,NA,NA,"Hyderabad, India","en","http://pbs.twimg.com/profile_images/825744401804697601/OV63kBvu_normal.jpg"
"362","RT @dj_shaily: YourCESolution: How Machine Learning, Big Data And AI Are Changing Healthcare Forever | #BigData #MachineLearning #RT …",FALSE,0,NA,2017-08-05 03:36:01,FALSE,NA,"893676943572439040",NA,"<a href=""http://a.ab"" rel=""nofollow"">APP 4 TWOOLS @MachinesLearnIT</a>","MachinesLearnIT",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/868101574010085376/v3u1Pp-v_normal.jpg"
"363","A Guide to Data Visualization Best Practices https://t.co/2wl620Ss3t #cxohangouts #yellowfin #BigData #Analytics",FALSE,0,NA,2017-08-05 03:36:00,FALSE,NA,"893676939570888704",NA,"<a href=""http://nodered.org"" rel=""nofollow"">Node RED </a>","dj_shaily",0,FALSE,FALSE,NA,NA,"-33.732737,150.927513","en","http://pbs.twimg.com/profile_images/1738758441/IMG_0812a_normal.jpg"
"364","A Guide to Data Visualization Best Practices https://t.co/bTB9u6fTgI #cxohangouts #yellowfin #BigData #Analytics",FALSE,0,NA,2017-08-05 03:36:00,FALSE,NA,"893676937914265600",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CAOHangout",0,FALSE,FALSE,NA,NA,"London, England","en","http://pbs.twimg.com/profile_images/755758077056585728/N1ffyk5z_normal.jpg"
"365","RT @Cambolc: The latest Cambridge Online Learning Community! https://t.co/wpxRulAAdu #ai #bigdata",FALSE,0,NA,2017-08-05 03:35:47,FALSE,NA,"893676882352361473",NA,"<a href=""http://todoenpc.serveblog.net/"" rel=""nofollow"">TodoEnPC</a>","TodoenpcVE",4,TRUE,FALSE,NA,NA,"Caracas, Venezuela","en","http://pbs.twimg.com/profile_images/801512068293754881/v1TEXHtq_normal.jpg"
"366","RT @ipfconline1: Where's #Fintech #Innovation Happening? 
#Insurtech #IoT #BigData #Blockchain #ML #AI
#makeyourownlane #defstar5 @Prashant…",FALSE,0,NA,2017-08-05 03:35:47,FALSE,NA,"893676882247335937",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnwarShaikpalur",55,TRUE,FALSE,NA,NA,"Hyderabad, Telangana","en","http://pbs.twimg.com/profile_images/891583408492625922/WaJGiCLM_normal.jpg"
"367","RT @Infabode: Access industry information 24/7 from the sectors and companies that matter to you: https://t.co/D3huQrL1Pb #bigdata #realest…",FALSE,0,NA,2017-08-05 03:35:36,FALSE,NA,"893676837527834624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GeorgiiIvanov",3,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/841885769253949440/3sDOot6__normal.jpg"
"368","How to make an intelligent chatbot. Read https://t.co/sknsiB2mYO #cloud #data #BigData https://t.co/PDsvBhdVbr",FALSE,0,NA,2017-08-05 03:35:03,FALSE,NA,"893676699644252164",NA,"<a href=""https://statusbrew.com"" rel=""nofollow"">Statusbrew</a>","Hamir_Nandaniya",1,FALSE,FALSE,NA,NA,"Ahmadabad City, India","en","http://pbs.twimg.com/profile_images/748037894539984897/ekLeaew9_normal.jpg"
"369","RT @KirkDBorne: Automated #MachineLearning for #DataScientists: one-click ""Data-in / Model-out"" https://t.co/6L5QsFLGY9 #abdsc #BigData #Da…",FALSE,0,NA,2017-08-05 03:35:03,FALSE,NA,"893676698906054658",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",9,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845922486810296320/QN215K3M_normal.jpg"
"370","RT @HungZino: Impact of #ai and #blockchain across business. #IoT #BigData #innovation  #SmartCity #SmartCities #futureofwork #CTO #tech #f…",FALSE,0,NA,2017-08-05 03:35:02,FALSE,NA,"893676697253445633",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",62,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845922486810296320/QN215K3M_normal.jpg"
"371","RT @KirkDBorne: Top 20 #IoT Research Frontiers https://t.co/NEdW0MAHQi #abdsc #BigData #DataScience #AI #MachineLearning #EdgeAnalytics #II…",FALSE,0,NA,2017-08-05 03:35:01,FALSE,NA,"893676691394093057",NA,"<a href=""http://a.ab"" rel=""nofollow"">APP 4 TWOOLS @MachinesLearnIT</a>","MachinesLearnIT",8,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/868101574010085376/v3u1Pp-v_normal.jpg"
"372","Why Ellie Mae's Stock Is a Buy Recently, I made the case that the market’s sell-off o... https://t.co/QKbI9oNGwP… https://t.co/bd62qD7pYe",FALSE,0,NA,2017-08-05 03:34:52,TRUE,NA,"893676654735892480",NA,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>","shopseasonal",0,FALSE,FALSE,NA,NA,"USA/Canada/UK","en","http://pbs.twimg.com/profile_images/846885068308144129/CXccT9QK_normal.jpg"
"373","RT @ipfconline1: 5 Actual #BigData Uses That Make Our Life Better
https://t.co/P17DiQ4CWj  [by @pierrepinna v/ @ipfconline1]
#AI #ML #DL #I…",FALSE,0,NA,2017-08-05 03:34:52,FALSE,NA,"893676651266973696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AnwarShaikpalur",20,TRUE,FALSE,NA,NA,"Hyderabad, Telangana","en","http://pbs.twimg.com/profile_images/891583408492625922/WaJGiCLM_normal.jpg"
"374","RT @KirkDBorne: Automated #MachineLearning for #DataScientists: one-click ""Data-in / Model-out"" https://t.co/6L5QsFLGY9 #abdsc #BigData #Da…",FALSE,0,NA,2017-08-05 03:34:43,FALSE,NA,"893676615661531137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_AbidHasan_",9,TRUE,FALSE,NA,NA,"Gurgaon, India","en","http://pbs.twimg.com/profile_images/768413261/locked_normal.jpg"
"375","RT @HungZino: Impact of #ai and #blockchain across business. #IoT #BigData #innovation  #SmartCity #SmartCities #futureofwork #CTO #tech #f…",FALSE,0,NA,2017-08-05 03:34:43,FALSE,NA,"893676614550077440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wowwaoapp",62,TRUE,FALSE,NA,NA,"World As ONE1","en","http://pbs.twimg.com/profile_images/1851788992/wwa_normal.PNG"
"376","RT @bpbala: https://t.co/8RJyTlbubG
#BigData #DataAnalytics #Dashboards #Realtime monitoring &amp; Tech by @narendramodi Govt  @PiyushGoyalOffc…",FALSE,0,NA,2017-08-05 03:34:34,FALSE,NA,"893676576486850560",NA,"<a href=""http://semanticearth.com"" rel=""nofollow"">Information Service Provider7</a>","Algorithmic_Ef",4,TRUE,FALSE,NA,NA,"Global","en","http://pbs.twimg.com/profile_images/879908194797137920/AQCVrGdB_normal.jpg"
"377","RT @fidicaidic: HAPPY WEEKEND GUYS!
#Blockchain #bitcoin #cybersecurity #CyberAttack #BigData #TheDarkWeb #cybercrime #Analytics #datascien…",FALSE,0,NA,2017-08-05 03:34:28,FALSE,NA,"893676551534989313",NA,"<a href=""Http://www.meetmercurio.com"" rel=""nofollow"">Mercurio AI</a>","MeeTMercurio",14,TRUE,FALSE,NA,NA,"Server Farm, Germany","de","http://pbs.twimg.com/profile_images/865907497609068544/uhMNihqJ_normal.jpg"
"378","RT @gp_pulipaka: #Algorithms Guide #Robotics Toward Telescope-like Structures. #BigData #MachineLearning #DataScience #AI #IoT
https://t.co…",FALSE,0,NA,2017-08-05 03:34:13,FALSE,NA,"893676490386223105",NA,"<a href=""Http://www.meetmercurio.com"" rel=""nofollow"">Mercurio AI</a>","MeeTMercurio",7,TRUE,FALSE,NA,NA,"Server Farm, Germany","de","http://pbs.twimg.com/profile_images/865907497609068544/uhMNihqJ_normal.jpg"
